id,ekegusii,kiswahili,english,source,source_url,source_type
1356,"Rigereria gochia ebitunwa igoro, morore! Ng’aase ki atigarete motakorereti obonyaka bwaino? Mwabeire mogoikaransa ase chinchera mbarabare motengerete buna Omoarabu ase erooro, moganyete abanchi baino. Mwakorire ense yabeire entwambu ase engencho y’obonyaka bwaino na obokayayu bwaino.",,"""Look up to the barren heights and see. Is there any place where you have not been ravished? By the roadside you sat waiting for lovers, sat like a nomad in the desert. You have defiled the land with your prostitution and wickedness.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1357,"“Naama! Abanto ngocha bare korwa sugusu, egesaku ekenene mono amo nabaruoti abange baseegetirwe korwa chinsinyo chi’ense.",,"""Look! An army is coming from the north; a great nation and many kings are being stirred up from the ends of the earth.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1358,"Esau agateba, “Rora, inche nigo inde ang’e gokwa, omwando oyo bw’okoiborwa kw’obotangi inki orankonye?”",,"""Look, I am about to die,"" Esau said. ""What good is the birthright to me?""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1359,"Aye Omonene, rigereria orore! Ning’o gwakorerete buna ayio? Inee! Abakungu mbarie oroiboro rwabo, abana abwo barerete ase amaboko abo? Inee! Abakuani na ababani mbaiterwe agwo Aase Aachenu ay’Omonene?",,"""Look, O LORD, and consider: Whom have you ever treated like this? Should women eat their offspring, the children they have cared for? Should priest and prophet be killed in the sanctuary of the Lord?",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1360,"Rigereria, inwe abachayi, mokumia, mosire, ekiagera ngochia gokora nde ring’ana ase amatuko aino, eri motegene nonya omonto naisa kobatebia.”",,"""'Look, you scoffers, wonder and perish, for I am going to do something in your days that you would never believe, even if someone told you.'""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1361,"Ere agatebia abanto baye, “Rigereria, Abaisraeli aba babeire abange kobua intwe, naende babeire ne chinguru gotobua.",,"""Look,"" he said to his people, ""the Israelites have become much too numerous for us.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1362,"Agateba, “Rora, narorire igoro amaanokire, na Omwana‐o‐mwanyabanto oteneine ensemo y’okoboko gw’okorio kwa Nyasae.”",,"""Look,"" he said, ""I see heaven open and the Son of Man standing at the right hand of God.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1363,"Akabatebia, “Rigereria, bono mobaso, chinsa chi’ogosangereria amaicho tichiraika, nyoisia ching’ondi, naende mochiire gochirisia.”",,"""Look,"" he said, ""the sun is still high; it is not time for the flocks to be gathered. Water the sheep and take them back to pasture.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1364,"Ase igo Naomi agatebia Rutu, “Naama! Oripa, moka momura omwabo omosacha oo, oiranire ase abanto baye, na ase enyasae yaye. Naye irana, mogende komo!”",,"""Look,"" said Naomi, ""your sister-in-law is going back to her people and her gods. Go back with her.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1365,"Omorandia nigo agoteba iga: Naama! Amang’ana ayio nkayamanya, ekero nabekeranetie ring’ana erimo ase erinde koyamanya onsi.",,"""Look,"" says the Teacher, ""this is what I have discovered: ""Adding one thing to another to discover the scheme of things--",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1366,"bakamotebia, “Rora intwe abasomba bao ntobwate abanto emerongo etano bare ne chinguru, twagosabire, tiga abanto abwo bagende barigie omonene oo. Ande gose omoika bw’Omonene nomoimokirie igoro, na omorutire ase egetunwa gete, gose ase rikura.” Elisha akabakania agateba, “Timobaisa kobatoma.”",,"""Look,"" they said, ""we your servants have fifty able men. Let them go and look for your master. Perhaps the Spirit of the LORD has picked him up and set him down on some mountain or in some valley."" ""No,"" Elisha replied, ""do not send them.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1367,"“Omonene, ororere omomura one amabera, ekiagera nare nendurume, nigo achandegete mono. Naki ere, kero kende nigo akogwa ase omorero ime, na kero kende ase amache ime.",,"""Lord, have mercy on my son,"" he said. ""He has seizures and is suffering greatly. He often falls into the fire or into the water.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1368,"Na inche nkabora: Omonene, barabwo mbamanyete ng’a nigo narenge gosiba baria bakwegenete na kobaaka ase chisinagogi chionsi.",,"""'Lord,' I replied, 'these men know that I went from one synagogue to another to imprison and beat those who believe in you.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1369,"Petero akamoiraneria, “Omonene, onye naye, ntebia nchiche agwo asore igoro ase amache.”",,"""Lord, if it's you,"" Peter replied, ""tell me to come to you on the water.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1370,"“Omonene, baitire ababani bao, batagoire egesasimero kiao, ninche bweka natigaire, na barabwo nkorigia bare obogima bwane babosirie.”",,"""Lord, they have killed your prophets and torn down your altars; I am the only one left, and they are trying to kill me""?",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1371,"Aye Omonene, nigo ogokora oboronge botambe, korende intwe botambe nigo tokwerentera obosooku buna iga rero, intwe abanto ba Yakobo, na abanto bamenyete Yerusalemu, na Abaisraeli bonsi, baria bare ang’e na abare aare ase chinse chionsi ase kwabaseretie gochia, ekiagera titwabete abegenwa asore.",,"""Lord, you are righteous, but this day we are covered with shame-- the men of Judah and people of Jerusalem and all Israel, both near and far, in all the countries where you have scattered us because of our unfaithfulness to you.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1372,"Korende Anania akairaneria, “Omonene, naigure korwa ase abanto abange igoro y’omonto oyo, buna akoreire abachenu bao Yerusalemu amabe amange.",,"""Lord,"" Ananias answered, ""I have heard many reports about this man and all the harm he has done to your saints in Jerusalem.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1373,"agateba, “Omonene, omosomba one nyomba araire, oborwaire bomogataetie, akoromwa mono.”",,"""Lord,"" he said, ""my servant lies at home paralyzed and in terrible suffering.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1374,"Erio Martha agatebia Yeso, “Omonene, onye naa kwarenge, momura ominto anga takwete.",,"""Lord,"" Martha said to Jesus, ""if you had been here, my brother would not have died.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1375,"Bakamoiraneria, “Omonene, otoramokie amaiso aito.”",,"""Lord,"" they answered, ""we want our sight.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1376,"“Oroisie egetuba gi’etaai amo nenterekerero yaye y’etaai. Okebeke egati y’Eema y’Omosangererekano na egesasimero, na obeke amache imeo.",,"""Make a bronze basin, with its bronze stand, for washing. Place it between the Tent of Meeting and the altar, and put water in it.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1377,"“Oroisie eraaro y’Obomenyo. Ase ensemo ya irianyi oroisie ebitambaa bie chiusi chindabu chi’egatani chisisire, bibe ekerengo ki’amaboko rigana erimo, bibe bigokenga eraaro ensemo eyemo.",,"""Make a courtyard for the tabernacle. The south side shall be a hundred cubits long and is to have curtains of finely twisted linen,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1378,"""Make a curtain of blue, purple and scarlet yarn and finely twisted linen, with cherubim worked into it by a skilled craftsman.",,"“Oroisie etoto ye chiusi chi’amarionya chire buru, ne chimonyinga, ne chimbariri, amo ne chiusi chi’egatani engiya, chisisire. Omoroisia omong’aini ayeroisie ebe nemegwekano y’abakerubi.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1379,"""Make a lampstand of pure gold and hammer it out, base and shaft; its flowerlike cups, buds and blossoms shall be of one piece with it.",,"“Oroisie ekebekerero gie chitaya gi’etahabu echenire esunyuntire, okeroisie na enterekerero amo ne ritina na emegwekano y’amamumu na ebisicha, bionsi bibe egento ekemo.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1380,"“Okore ebao y’etahabu echenire, na buna omonto akomang’a ekemanyererio omang’ere amang’ana ayio:” “Achenirwe ase Omonene”.",,"""Make a plate of pure gold and engrave on it as on a seal: HOLY TO THE LORD.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1381,"“Oroisie emesa ye chibao chi’emekonge. Obotambe bwaye bobe obw’ekerengo ki’amaboko abere, na obogare bwaye okoboko okomo, na obotambe bwaye gochia igoro okoboko okomo na ekeng’ese.",,"""Make a table of acacia wood-- two cubits long, a cubit wide and a cubit and a half high.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1382,"“Kora omote obe omuya, na amatunda aye abe amaya; gose kora omote obe omobe, na amatunda aye abe amabe; naki omote nigo okomanyekana ase amatunda aye.",,"""Make a tree good and its fruit will be good, or make a tree bad and its fruit will be bad, for a tree is recognized by its fruit.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1383,“Oroisie egesasimero gie chibao chi’emekonge ase ubani egosamberwa.,,"""Make an altar of acacia wood for burning incense.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1384,"Ong’agachere egesasimero ki’amaroba, onduere ebing’wanso igoro yaye, ebing’wanso bi’ogosambwa, na ebi’omorembe, korwa ase ching’ondi chiao, ne chiombe chiao. Kera aase ndatebe onsasimere, ninchiche asore, ngosesenie.",,"""'Make an altar of earth for me and sacrifice on it your burnt offerings and fellowship offerings, your sheep and goats and your cattle. Wherever I cause my name to be honored, I will come to you and bless you.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1385,"“Oroisie ekemumeko gi’etahabu echenire kebe Oboikaranso bw’Amabera. Obotambe bwaye bobe ekerengo ki’amaboko abere na ekeng’ese, na obogare bwaye okoboko okomo na ekeng’ese.",,"""Make an atonement cover of pure gold-- two and a half cubits long and a cubit and a half wide.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1386,"“Oroisie amarondia ikomi na rimo ay’amanya e chimbori, abe eema y’ogotuba Obomenyo obwo.",,"""Make curtains of goat hair for the tent over the tabernacle-- eleven altogether.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1387,"“Teema mono gosoa ase egesieri kere ekegote, ekiagera nabatebirie: Abanto abange nabarigie gosoa, na barabwo tibakonyara.",,"""Make every effort to enter through the narrow door, because many, I tell you, will try to enter and will not be able to.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1388,"“Kae Abamoabu banywe batinde, ekiagera beimokereirie igoro mamincha y’Omonene. Barabwo mbaroke, naende begara‐garie ime ase amaroki abo, abanto mbabasekerere.",,"""Make her drunk, for she has defied the LORD. Let Moab wallow in her vomit; let her be an object of ridicule.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1389,"Mokorere amagoro aino chinchera chindonge, erinde ekere ekerema tikeotoranwa, korende kobua mono kegwenigwe.",,"""Make level paths for your feet,"" so that the lame may not be disabled, but rather healed.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1390,"Obaroiserie chisirwari chi’egatani, chigoika amariagati abo, chibe chigotuba obogetirianda bwabo.",,"""Make linen undergarments as a covering for the body, reaching from the waist to the thigh.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1391,"""Make sure that you do not take my son back there,"" Abraham said.",,"Ibrahimu akamoiraneria, “Bwerende, tobaisa koira omwana one aroro.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
1392,"“Bakore egesibao ki’obokuani korwa ase chiusi chie chitahabu na echi’amarionya chire buru, ne chimonyinga, ne chimbariri, amo nechi’egatani engiya chisisire; keroisigwe nomoroisia omong’aini.",,"""Make the ephod of gold, and of blue, purple and scarlet yarn, and of finely twisted linen-- the work of a skilled craftsman.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
